CustomerID,Tenure,Contract,MonthlyCharges,Churn
CUST06666,24,Two Year,65.32,No
CUST03460,18,Month-to-Month,57.79,Yes
CUST01055,72,Two Year,73.2,No
CUST03686,12,Month-to-Month,54.36,Yes
CUST06036,2,One Year,56.6,No
CUST03276,36,Month-to-Month,80.78,No
CUST05361,18,One Year,52.33,Yes
CUST00930,2,Month-to-Month,40.41,No
CUST01416,48,Month-to-Month,59.99,No
CUST02373,24,Month-to-Month,46.07,Yes
CUST04943,36,Month-to-Month,59.61,No
CUST04092,3,One Year,62.84,No
CUST04579,60,One Year,46.23,No
CUST06539,6,Two Year,29.76,No
CUST04538,18,Month-to-Month,39.8,Yes
CUST04906,2,One Year,36.18,No
CUST06415,2,Two Year,72.92,No
CUST01503,1,Month-to-Month,43.57,Yes
CUST05633,2,Month-to-Month,48.16,No
CUST01451,12,One Year,32.19,No
CUST06088,2,Two Year,33.03,Yes
CUST02012,1,Month-to-Month,93.34,No
CUST05706,2,Two Year,38.96,Yes
CUST03516,48,Month-to-Month,59.74,No
CUST05909,2,One Year,43.9,No
CUST06820,24,Month-to-Month,52.6,No
CUST06715,36,Month-to-Month,74.69,No
CUST03938,2,Month-to-Month,44.94,No
CUST03265,24,Two Year,70.33,No
CUST05641,12,Month-to-Month,63.46,No
CUST05283,2,Month-to-Month,73.53,Yes
CUST04898,3,Two Year,60.63,Yes
CUST04641,48,Two Year,57.64,No
CUST00007,1,Month-to-Month,88.53,No
CUST02981,6,Month-to-Month,40.32,Yes
CUST02488,36,Month-to-Month,94.13,No
CUST03362,3,Two Year,54.48,No
CUST00679,60,Month-to-Month,47.47,No
CUST01944,24,Two Year,73.92,No
CUST04568,2,Month-to-Month,87.97,Yes
CUST06439,1,Two Year,72.02,No
CUST05917,72,Month-to-Month,54.07,Yes
CUST05368,6,Month-to-Month,55.57,No
CUST04591,12,Month-to-Month,61.85,Yes
CUST02608,3,Month-to-Month,71.0,No
CUST06830,6,Month-to-Month,51.95,No
CUST04473,2,Two Year,62.83,No
CUST06435,24,Month-to-Month,59.38,No
CUST04026,36,One Year,44.16,Yes
CUST01065,6,Two Year,28.28,No
CUST02895,2,One Year,70.81,Yes
CUST04635,1,Month-to-Month,55.88,Yes
CUST06005,2,Month-to-Month,66.78,Yes
CUST02243,12,One Year,58.6,No
CUST01475,3,Two Year,50.96,No
CUST06758,12,Two Year,35.46,No
CUST01890,72,Month-to-Month,48.15,Yes
CUST03436,6,Month-to-Month,61.26,No
CUST06642,24,Month-to-Month,92.44,Yes
CUST01054,24,One Year,52.9,No
CUST03706,36,One Year,48.04,No
CUST02022,12,Two Year,67.47,No
CUST05504,12,One Year,54.1,No
CUST04983,18,Month-to-Month,66.62,Yes
CUST05380,2,Two Year,61.72,No
CUST02659,2,One Year,61.71,No
CUST02468,1,Two Year,63.78,No
CUST03795,1,Month-to-Month,82.7,No
CUST01131,24,One Year,65.13,Yes
CUST01462,18,Two Year,64.04,No
CUST04205,1,Two Year,73.83,No
CUST06893,48,Month-to-Month,49.72,Yes
CUST03366,18,Month-to-Month,37.24,No
CUST06954,1,One Year,45.08,Yes
CUST04274,12,Month-to-Month,88.38,Yes
CUST03351,2,One Year,47.14,No
CUST02969,48,One Year,60.12,No
CUST00223,1,Month-to-Month,67.53,No
CUST06482,12,Month-to-Month,87.58,No
CUST00049,12,Month-to-Month,73.14,No
CUST00574,18,One Year,78.27,No
CUST01237,36,One Year,33.41,No
CUST06188,3,Two Year,28.83,No
CUST03034,1,Two Year,27.48,No
CUST06782,12,Month-to-Month,77.79,No
CUST03383,1,Month-to-Month,53.07,No
CUST06284,24,Month-to-Month,79.57,No
CUST02283,12,One Year,70.82,Yes
CUST06704,3,Month-to-Month,37.71,Yes
CUST00268,24,Month-to-Month,94.23,No
CUST01105,72,Two Year,62.51,No
CUST02306,6,Month-to-Month,39.44,No
CUST05503,2,Month-to-Month,84.08,Yes
CUST05951,1,Month-to-Month,59.57,Yes
CUST01936,24,One Year,79.71,No
CUST00387,3,Month-to-Month,42.64,No
CUST01702,6,Two Year,50.78,No
CUST01629,1,Month-to-Month,47.24,Yes
CUST03586,3,Month-to-Month,89.95,Yes
CUST05448,18,Two Year,59.78,No
CUST02715,1,Month-to-Month,89.84,Yes
CUST04102,6,Two Year,25.01,No
CUST04971,12,Month-to-Month,90.89,Yes
CUST06119,2,Two Year,31.8,Yes
CUST01564,3,Two Year,40.46,No
CUST03623,2,One Year,70.42,No
CUST06865,12,One Year,76.33,No
CUST02761,1,Two Year,51.49,No
CUST03190,24,Month-to-Month,55.99,No
CUST04592,2,Two Year,44.85,No
CUST00210,2,One Year,79.27,No
CUST00910,6,Month-to-Month,71.38,Yes
CUST01290,1,Month-to-Month,69.96,No
CUST06681,18,Two Year,46.71,No
CUST01867,1,Month-to-Month,54.42,Yes
CUST01843,6,Month-to-Month,67.6,Yes
CUST02498,36,Month-to-Month,49.98,No
CUST06779,72,One Year,32.55,No
CUST00105,48,Month-to-Month,51.01,Yes
CUST00959,2,Month-to-Month,62.29,Yes
CUST01794,18,One Year,76.65,Yes
CUST02089,36,Month-to-Month,76.09,No
CUST02703,1,One Year,66.14,No
CUST05753,1,Month-to-Month,54.97,No
CUST00332,24,Two Year,38.34,No
CUST04320,12,Two Year,37.37,No
CUST05181,6,Month-to-Month,45.25,No
CUST05781,18,One Year,76.96,No
CUST02460,6,Month-to-Month,80.08,Yes
CUST01775,24,Two Year,71.69,No
CUST03834,6,Month-to-Month,72.17,Yes
CUST04916,48,Two Year,44.03,No
CUST04339,6,Two Year,56.79,No
CUST04564,1,Month-to-Month,73.32,No
CUST02687,1,Month-to-Month,81.29,Yes
CUST05902,12,Month-to-Month,61.76,No
CUST05679,24,One Year,36.82,No
CUST06255,6,Month-to-Month,69.08,No
CUST06156,1,Month-to-Month,94.44,No
CUST02898,3,One Year,79.82,Yes
CUST06753,3,Month-to-Month,35.83,No
CUST01711,2,Two Year,51.62,No
CUST05382,12,One Year,62.11,No
CUST05342,48,Month-to-Month,63.39,No
CUST02479,1,Month-to-Month,38.56,Yes
CUST04980,1,Month-to-Month,43.07,Yes
CUST06448,12,One Year,55.32,No
CUST01367,24,Month-to-Month,89.32,Yes
CUST00174,2,One Year,69.23,No
CUST00859,12,Month-to-Month,40.91,No
CUST05139,18,Month-to-Month,63.24,Yes
CUST05150,1,Month-to-Month,53.75,No
CUST03525,2,Month-to-Month,75.29,Yes
CUST03322,1,Month-to-Month,71.87,No
CUST05454,6,Two Year,38.82,No
CUST06100,36,Month-to-Month,67.23,No
CUST04375,12,Two Year,36.98,No
CUST03946,1,One Year,41.52,No
CUST01953,18,Month-to-Month,74.71,No
CUST03312,18,Month-to-Month,45.61,Yes
CUST02493,24,Month-to-Month,90.13,No
CUST04177,12,One Year,35.33,No
CUST04332,1,Month-to-Month,51.34,Yes
CUST02037,1,Month-to-Month,78.48,Yes
CUST05483,6,Month-to-Month,61.75,No
CUST06256,12,Month-to-Month,89.08,Yes
CUST06201,24,Month-to-Month,60.82,No
CUST03404,3,Month-to-Month,47.46,Yes
CUST00019,6,Month-to-Month,83.57,Yes
CUST03692,12,Month-to-Month,69.36,No
CUST05275,12,Month-to-Month,43.06,Yes
CUST00001,6,Month-to-Month,73.37,Yes
CUST03629,24,Month-to-Month,80.01,No
CUST05538,36,One Year,56.7,No
CUST02175,2,Month-to-Month,53.87,Yes
CUST01357,48,Month-to-Month,50.0,No
CUST05201,3,Month-to-Month,82.06,Yes
CUST06430,18,Month-to-Month,88.41,No
CUST04222,18,Month-to-Month,77.04,No
CUST02827,24,Month-to-Month,84.82,No
CUST04210,1,Month-to-Month,47.65,Yes
CUST00397,36,Month-to-Month,60.79,No
CUST05256,12,One Year,47.96,No
CUST03113,24,One Year,56.13,Yes
CUST00183,48,One Year,79.21,No
CUST05463,1,Two Year,41.63,No
CUST05533,24,Month-to-Month,70.58,No
CUST01813,2,Two Year,68.92,Yes
CUST04505,12,Month-to-Month,49.33,No
CUST05716,3,Month-to-Month,35.3,Yes
CUST05075,60,Month-to-Month,49.26,Yes
CUST00817,18,Month-to-Month,81.53,No
CUST01573,24,Month-to-Month,62.0,No
CUST04846,6,Month-to-Month,90.63,Yes
CUST01801,60,One Year,56.55,No
CUST02281,2,Month-to-Month,49.55,Yes
CUST02430,36,Two Year,73.19,No
CUST06699,24,Month-to-Month,85.49,No
CUST04746,1,Month-to-Month,66.89,Yes
CUST05287,72,One Year,60.22,No
CUST05423,60,Month-to-Month,75.37,Yes
CUST06039,1,One Year,35.7,No
CUST04861,18,Two Year,51.26,No
CUST04646,24,Month-to-Month,53.29,No
CUST01831,60,Month-to-Month,58.82,No
CUST00602,3,Month-to-Month,78.2,No
CUST05799,60,One Year,44.61,No
CUST04895,6,Month-to-Month,62.05,No
CUST05018,3,Two Year,41.69,No
CUST00555,36,One Year,72.51,No
CUST01160,1,One Year,35.69,No
CUST01214,24,One Year,47.47,No
CUST00881,2,Month-to-Month,50.24,No
CUST01326,3,Two Year,31.55,No
CUST05268,6,Month-to-Month,46.29,No
CUST00998,1,Month-to-Month,61.6,Yes
CUST00701,12,Two Year,57.38,No
CUST02701,12,One Year,35.15,No
CUST05012,24,Month-to-Month,72.53,No
CUST01848,2,One Year,39.64,Yes
CUST06841,48,Month-to-Month,37.82,No
CUST02797,1,Two Year,45.33,No
CUST01456,48,Month-to-Month,94.35,No
CUST05858,1,One Year,63.32,No
CUST04060,72,One Year,67.39,No
CUST03943,1,Month-to-Month,56.73,No
CUST00867,2,Month-to-Month,52.6,No
CUST05347,1,Month-to-Month,72.46,Yes
CUST01645,1,Month-to-Month,58.05,Yes
CUST02141,36,Month-to-Month,59.36,Yes
CUST06310,24,Month-to-Month,92.73,No
CUST03521,2,Month-to-Month,72.14,Yes
CUST04392,12,Month-to-Month,36.16,Yes
CUST05648,24,Month-to-Month,55.06,No
CUST01491,2,Two Year,68.5,No
CUST06873,18,One Year,77.37,No
CUST04173,6,Two Year,35.14,No
CUST00730,2,Month-to-Month,80.38,Yes
CUST04639,24,Month-to-Month,87.19,No
CUST00780,18,Month-to-Month,42.05,No
CUST02621,24,Month-to-Month,92.28,No
CUST01937,2,Month-to-Month,91.07,No
CUST03794,24,Month-to-Month,89.85,No
CUST06526,72,Two Year,70.37,No
CUST06033,24,Month-to-Month,71.81,Yes
CUST03334,2,One Year,63.84,No
CUST01111,36,Month-to-Month,69.68,Yes
CUST03656,2,Two Year,25.65,No
CUST05682,12,One Year,78.78,No
CUST06253,3,Month-to-Month,62.65,No
CUST02999,3,Month-to-Month,41.09,Yes
CUST02395,36,Month-to-Month,70.82,No
CUST01186,48,Month-to-Month,36.12,Yes
CUST02008,24,One Year,75.58,No
CUST00194,18,Month-to-Month,90.4,No
CUST01516,1,Month-to-Month,80.79,Yes
CUST05592,12,One Year,64.81,No
CUST00579,12,Two Year,46.78,No
CUST02124,6,Two Year,51.47,No
CUST01430,36,Month-to-Month,35.97,Yes
CUST00772,36,One Year,41.96,No
CUST02588,18,Month-to-Month,35.51,Yes
CUST02396,3,Month-to-Month,71.68,Yes
CUST06934,1,Two Year,59.04,No
CUST01847,1,Two Year,48.4,No
CUST00132,2,Month-to-Month,38.48,Yes
CUST00179,48,Month-to-Month,60.41,No
CUST03741,48,Month-to-Month,38.93,No
CUST06248,24,Month-to-Month,38.93,No
CUST01812,24,Month-to-Month,91.1,Yes
CUST04479,18,Month-to-Month,43.08,No
CUST06951,24,Two Year,64.08,No
CUST02581,1,Month-to-Month,43.23,No
CUST04514,18,Month-to-Month,54.36,No
CUST06827,2,Month-to-Month,82.99,No
CUST02653,3,Month-to-Month,53.59,Yes
CUST04565,2,Two Year,42.9,No
CUST02074,36,Month-to-Month,57.24,No
CUST00659,18,Month-to-Month,38.22,No
CUST01897,18,Month-to-Month,63.25,Yes
CUST05339,48,One Year,66.35,Yes
CUST02607,1,Two Year,52.67,No
CUST02222,12,One Year,30.26,No
CUST03660,48,One Year,73.51,No
CUST06618,6,Month-to-Month,81.1,Yes
CUST02380,24,Month-to-Month,58.33,No
CUST01448,36,Two Year,63.81,No
CUST05730,48,Month-to-Month,78.91,Yes
CUST00343,2,One Year,31.18,No
CUST03373,2,Month-to-Month,74.21,Yes
CUST04503,3,One Year,72.84,No
CUST06949,36,Month-to-Month,76.85,No
CUST02528,60,Month-to-Month,47.71,Yes
CUST00728,24,Month-to-Month,51.17,Yes
CUST05507,12,One Year,47.95,No
CUST00977,18,Two Year,31.99,No
CUST06271,3,Month-to-Month,71.89,No
CUST04858,48,Month-to-Month,71.69,No
CUST01929,18,Month-to-Month,58.76,No
CUST03517,1,One Year,57.86,Yes
CUST06729,60,Month-to-Month,46.23,No
CUST04558,18,Two Year,37.44,No
CUST06815,12,One Year,46.96,No
CUST03756,2,One Year,46.59,Yes
CUST06718,6,One Year,49.65,No
CUST03941,24,One Year,40.58,No
CUST01300,24,Two Year,64.58,No
CUST04871,6,Two Year,61.76,No
CUST06425,6,Two Year,37.78,No
CUST00661,3,Month-to-Month,68.77,No
CUST01791,2,Two Year,48.95,Yes
CUST01493,2,Month-to-Month,94.89,Yes
CUST06047,1,Month-to-Month,84.02,Yes
CUST00494,2,One Year,31.45,No
CUST03648,6,Two Year,39.38,No
CUST05131,12,One Year,65.22,No
CUST04918,6,Two Year,70.61,Yes
CUST02316,1,Month-to-Month,88.73,Yes
CUST06496,1,Month-to-Month,60.73,Yes
CUST06441,2,Month-to-Month,59.78,No
CUST05929,18,One Year,73.72,No
CUST01086,6,One Year,34.75,No
CUST06599,48,Month-to-Month,64.11,No
CUST06423,1,Two Year,44.65,No
CUST00695,1,Two Year,64.39,No
CUST01279,1,Month-to-Month,82.35,Yes
CUST03199,1,Month-to-Month,92.9,Yes
CUST04935,12,Month-to-Month,62.52,No
CUST01622,1,Month-to-Month,83.28,Yes
CUST05293,1,Two Year,42.77,No
CUST03709,3,One Year,56.52,No
CUST03945,1,Month-to-Month,42.1,Yes
CUST02562,24,Month-to-Month,74.33,No
CUST04889,1,One Year,35.66,No
CUST06631,6,Month-to-Month,74.57,No
CUST00068,24,Month-to-Month,36.93,No
CUST01732,18,One Year,60.99,No
CUST05558,24,One Year,53.56,No
CUST02270,12,Month-to-Month,43.17,No
CUST04924,36,Two Year,60.6,No
CUST05112,36,One Year,45.62,No
CUST05510,6,Two Year,56.61,No
CUST00821,24,Month-to-Month,83.68,No
CUST01227,6,Month-to-Month,80.27,Yes
CUST01678,6,One Year,39.73,Yes
CUST05850,12,Month-to-Month,62.36,Yes
CUST02868,24,Month-to-Month,88.08,No
CUST03448,24,One Year,62.44,Yes
CUST05102,12,Month-to-Month,66.34,No
CUST02368,12,Two Year,33.01,No
CUST04630,12,Month-to-Month,78.85,Yes
CUST04661,12,Two Year,31.61,No
CUST02513,6,Month-to-Month,91.18,Yes
CUST05425,6,One Year,30.6,No
CUST02724,6,One Year,55.1,No
CUST06936,12,Month-to-Month,53.26,Yes
CUST05958,3,Two Year,34.3,No
CUST05165,1,Month-to-Month,62.92,No
CUST01144,12,Month-to-Month,55.45,No
CUST00398,6,Two Year,54.0,No
CUST06446,12,Two Year,66.22,Yes
CUST05303,24,Month-to-Month,93.69,No
CUST00787,12,Month-to-Month,93.81,Yes
CUST06136,1,Two Year,67.05,No
CUST04675,6,Month-to-Month,71.96,No
CUST01399,18,Two Year,30.56,Yes
CUST01660,6,Two Year,50.27,No
CUST04317,24,One Year,62.74,Yes
CUST05078,2,Month-to-Month,47.97,Yes
CUST03135,2,Month-to-Month,37.33,Yes
CUST03790,72,Month-to-Month,67.74,No
CUST03399,2,Month-to-Month,47.1,Yes
CUST02221,24,Month-to-Month,41.39,No
CUST00980,18,One Year,54.63,No
CUST02332,1,One Year,42.94,No
CUST03785,24,One Year,53.7,No
CUST01299,18,Month-to-Month,57.6,Yes
CUST05689,1,One Year,52.93,No
CUST04609,60,Month-to-Month,44.28,No
CUST06038,36,Month-to-Month,80.38,Yes
CUST03694,2,Month-to-Month,82.04,Yes
CUST00083,3,Month-to-Month,70.08,No
CUST01968,3,One Year,71.17,No
CUST04419,3,One Year,71.41,Yes
CUST05470,3,One Year,60.52,No
CUST04692,3,One Year,79.51,No
CUST05506,2,Two Year,71.75,No
CUST05311,3,One Year,79.18,No
CUST02904,6,One Year,72.26,No
CUST00424,12,Month-to-Month,76.78,No
CUST06059,36,Two Year,31.27,No
CUST01905,24,One Year,52.34,No
CUST06344,36,One Year,62.35,No
CUST01531,3,Two Year,39.28,No
CUST03918,3,Month-to-Month,84.78,No
CUST04959,2,Month-to-Month,90.22,Yes
CUST01566,6,Month-to-Month,78.13,No
CUST05168,1,One Year,73.05,No
CUST03619,24,Month-to-Month,79.87,Yes
CUST02750,18,Two Year,45.5,No
CUST00840,18,Two Year,73.46,No
CUST00501,24,Month-to-Month,72.34,No
CUST04326,60,Month-to-Month,74.81,No
CUST00142,2,Month-to-Month,67.99,Yes
CUST05778,1,Two Year,36.93,No
CUST02606,12,One Year,34.21,No
CUST05759,6,Month-to-Month,82.67,No
CUST01378,12,Month-to-Month,94.67,No
CUST03675,18,Month-to-Month,65.83,Yes
CUST05435,18,Month-to-Month,74.4,Yes
CUST06861,1,Month-to-Month,76.41,Yes
CUST02267,18,Month-to-Month,83.93,No
CUST03323,24,Two Year,56.67,No
CUST06265,36,One Year,35.0,No
CUST03809,1,One Year,47.19,No
CUST01139,12,Month-to-Month,72.99,No
CUST02258,6,Month-to-Month,46.73,No
CUST06106,2,One Year,48.32,No
CUST00845,1,Two Year,67.62,No
CUST01788,18,One Year,47.32,No
CUST03939,2,Month-to-Month,39.63,No
CUST05260,36,Two Year,60.11,No
CUST00551,12,Two Year,59.53,No
CUST05543,36,Two Year,27.8,No
CUST00460,1,Month-to-Month,51.48,No
CUST02020,18,One Year,67.72,No
CUST04650,2,Two Year,50.12,No
CUST06394,24,Two Year,72.44,No
CUST00949,36,Two Year,73.33,No
CUST03701,18,Month-to-Month,67.22,Yes
CUST01337,2,Two Year,47.21,No
CUST06054,6,One Year,70.73,Yes
CUST00533,72,Month-to-Month,68.84,No
CUST03263,6,One Year,56.73,No
CUST04636,60,Month-to-Month,84.03,No
CUST01830,3,Month-to-Month,94.83,No
CUST06533,48,Month-to-Month,76.58,No
CUST06174,36,Two Year,37.53,No
CUST05569,36,One Year,59.55,Yes
CUST05408,6,Month-to-Month,86.5,Yes
CUST01603,2,Two Year,57.94,Yes
CUST02239,1,Month-to-Month,40.08,Yes
CUST00640,6,Month-to-Month,51.46,No
CUST06851,2,Month-to-Month,72.05,No
CUST03831,6,Month-to-Month,42.69,Yes
CUST04820,2,Month-to-Month,71.72,Yes
CUST06252,2,Month-to-Month,54.57,No
CUST01071,3,Month-to-Month,66.83,Yes
CUST00156,2,Two Year,36.23,No
CUST02296,1,Two Year,59.64,No
CUST06025,1,Month-to-Month,64.09,Yes
CUST01090,2,Two Year,32.63,No
CUST02941,2,Two Year,72.1,No
CUST05915,12,Two Year,50.59,No
CUST00931,1,Two Year,39.76,No
CUST02910,3,Month-to-Month,36.69,No
CUST04488,3,Month-to-Month,78.94,No
CUST06417,6,Month-to-Month,83.74,Yes
CUST03248,6,One Year,60.0,No
CUST06351,1,Two Year,33.8,No
CUST05184,48,Month-to-Month,42.64,Yes
CUST06040,36,Two Year,48.02,No
CUST06518,24,Two Year,39.15,No
CUST01699,60,Month-to-Month,63.42,No
CUST06581,36,Month-to-Month,94.67,No
CUST06960,60,Month-to-Month,94.52,Yes
CUST05973,24,Two Year,57.69,No
CUST03832,24,Month-to-Month,74.33,Yes
CUST06372,3,Month-to-Month,84.74,Yes
CUST06362,6,Month-to-Month,56.81,Yes
CUST00986,12,One Year,67.16,No
CUST01822,1,Two Year,51.76,No
CUST00588,1,One Year,60.52,No
CUST06675,1,Two Year,48.82,Yes
CUST05605,1,Two Year,29.46,No
CUST06367,3,Month-to-Month,43.43,Yes
CUST06956,3,One Year,46.72,Yes
CUST04428,1,One Year,68.55,Yes
CUST05550,1,Two Year,58.9,No
CUST03558,12,Two Year,30.39,No
CUST01396,36,One Year,57.44,No
CUST00265,36,Two Year,66.69,No
CUST03548,12,Two Year,60.84,No
CUST04960,24,Two Year,27.45,No
CUST06384,2,Month-to-Month,49.16,Yes
CUST04926,2,Two Year,40.48,No
CUST03865,1,Month-to-Month,88.18,Yes
CUST05805,6,Two Year,28.28,No
CUST02401,3,One Year,70.69,Yes
CUST05050,12,Month-to-Month,52.96,Yes
CUST03712,24,Month-to-Month,93.87,No
CUST00247,6,One Year,41.93,No
CUST01595,24,One Year,57.54,No
CUST06805,6,One Year,76.95,No
CUST04718,72,One Year,66.5,No
CUST00924,24,Month-to-Month,89.2,No
CUST04310,24,Month-to-Month,67.91,Yes
CUST00670,3,Month-to-Month,62.03,No
CUST03605,2,Month-to-Month,55.72,Yes
CUST01911,3,One Year,55.27,Yes
CUST04865,3,One Year,52.58,Yes
CUST03959,1,One Year,31.96,No
CUST02697,18,Month-to-Month,64.98,Yes
CUST02592,24,Month-to-Month,72.68,No
CUST01782,48,Two Year,65.92,No
CUST03014,3,Month-to-Month,67.82,Yes
CUST02308,18,One Year,53.96,No
CUST04167,2,Month-to-Month,89.6,No
CUST03691,36,One Year,54.53,No
CUST00688,3,Month-to-Month,52.48,No
CUST00613,18,Two Year,54.08,No
CUST03201,12,Month-to-Month,73.84,Yes
CUST02268,24,Month-to-Month,86.57,No
CUST06710,48,One Year,42.67,No
CUST06467,12,Month-to-Month,84.84,No
CUST01899,3,Month-to-Month,74.85,No
CUST04412,1,Month-to-Month,38.36,Yes
CUST00259,12,One Year,43.26,Yes
CUST02925,6,Month-to-Month,35.04,No
CUST02823,18,One Year,53.1,No
CUST03340,18,Two Year,44.18,No
CUST03526,1,One Year,77.52,Yes
CUST02286,3,One Year,58.19,No
CUST00485,12,Month-to-Month,86.21,No
CUST02212,24,Two Year,55.93,No
CUST04318,1,Month-to-Month,88.13,Yes
CUST02556,60,Two Year,70.19,No
CUST00008,36,Month-to-Month,40.22,Yes
CUST03658,12,Month-to-Month,72.23,Yes
CUST05927,24,Month-to-Month,56.08,No
CUST02427,1,Month-to-Month,35.58,No
CUST01815,1,One Year,39.97,No
CUST02275,60,One Year,78.23,No
CUST01012,72,Month-to-Month,73.5,No
CUST06668,24,Month-to-Month,76.1,Yes
CUST01068,1,Month-to-Month,67.9,Yes
CUST01992,2,Month-to-Month,65.23,No
CUST03971,60,Month-to-Month,40.14,No
CUST04962,2,Two Year,33.91,No
CUST03868,18,One Year,30.93,No
CUST06239,36,Two Year,29.87,No
CUST03049,6,One Year,45.42,No
CUST00782,12,Month-to-Month,64.9,Yes
CUST06795,6,Two Year,49.4,No
CUST01750,1,Month-to-Month,47.44,No
CUST02792,72,Month-to-Month,81.8,No
CUST01092,18,Month-to-Month,39.03,No
CUST04818,36,Month-to-Month,46.08,No
CUST05956,18,One Year,67.76,Yes
CUST05673,18,One Year,54.22,No
CUST02609,24,Month-to-Month,71.46,Yes
CUST06994,1,Month-to-Month,52.07,Yes
CUST02291,18,Month-to-Month,92.18,Yes
CUST01728,72,Month-to-Month,78.28,No
CUST00611,1,Month-to-Month,76.51,No
CUST00344,6,Month-to-Month,46.59,Yes
CUST05453,2,Month-to-Month,90.36,No
CUST03751,36,Month-to-Month,73.79,No
CUST03216,1,One Year,78.35,No
CUST00098,6,Month-to-Month,66.75,No
CUST04380,12,Month-to-Month,52.08,Yes
CUST01538,18,Two Year,47.26,No
CUST03589,1,Two Year,73.18,Yes
CUST03649,18,Two Year,58.22,No
CUST06131,6,One Year,57.7,No
CUST01518,36,Two Year,51.47,No
CUST06153,1,Month-to-Month,93.51,Yes
CUST03670,6,Month-to-Month,52.65,Yes
CUST02091,24,Month-to-Month,84.3,Yes
CUST00573,6,Month-to-Month,79.03,Yes
CUST06357,12,Month-to-Month,40.04,Yes
CUST05807,3,Month-to-Month,62.47,Yes
CUST03063,18,One Year,33.08,No
CUST04795,3,Month-to-Month,94.74,Yes
CUST05058,3,Month-to-Month,56.22,No
CUST04521,36,One Year,73.67,No
CUST05841,6,Two Year,31.6,No
CUST00371,1,One Year,56.92,Yes
CUST01939,12,Month-to-Month,91.03,No
CUST04937,48,One Year,57.18,No
CUST06037,24,Month-to-Month,68.07,No
CUST03671,2,Two Year,33.87,No
CUST03653,36,Two Year,73.79,No
CUST02362,6,Two Year,57.4,No
CUST04343,36,Month-to-Month,53.58,No
CUST06303,12,Month-to-Month,80.81,Yes
CUST03738,24,Month-to-Month,92.38,No
CUST05661,2,Month-to-Month,54.56,Yes
CUST04809,2,Month-to-Month,59.84,Yes
CUST04841,60,Month-to-Month,59.78,No
CUST01172,72,Two Year,31.86,No
CUST04542,12,Month-to-Month,91.29,Yes
CUST01423,1,Month-to-Month,94.3,No
CUST06275,18,One Year,72.37,No
CUST06154,1,Month-to-Month,55.32,Yes
CUST04583,24,Two Year,61.29,No
CUST00875,1,Month-to-Month,87.25,Yes
CUST02298,1,Two Year,64.78,No
CUST02644,18,Month-to-Month,65.4,No
CUST06060,36,Month-to-Month,42.81,No
CUST00841,1,One Year,46.93,No
CUST00582,72,Month-to-Month,86.1,No
CUST00205,18,Two Year,49.28,No
CUST01642,36,Month-to-Month,49.88,No
CUST02015,12,Month-to-Month,82.15,Yes
CUST03254,1,Month-to-Month,50.57,No
CUST04302,48,Month-to-Month,74.72,No
CUST00906,36,Two Year,53.3,No
CUST00632,36,One Year,56.23,Yes
CUST04950,36,One Year,71.26,No
CUST04976,6,Two Year,28.38,Yes
CUST01975,3,Month-to-Month,83.57,Yes
CUST00163,18,One Year,41.45,No
CUST04763,24,One Year,70.59,Yes
CUST06283,24,One Year,41.29,Yes
CUST04439,72,Two Year,37.67,No
CUST00876,2,Month-to-Month,72.18,Yes
CUST01432,12,One Year,47.24,No
CUST05891,24,One Year,58.26,No
CUST05385,18,Month-to-Month,45.06,No
CUST02857,2,Month-to-Month,88.01,No
CUST01862,18,Two Year,50.76,No
CUST02660,18,Two Year,66.73,No
CUST03385,1,Two Year,58.12,Yes
CUST06422,6,Month-to-Month,89.59,Yes
CUST05709,18,Month-to-Month,49.8,No
CUST03332,24,One Year,71.66,No
CUST05722,6,Month-to-Month,66.87,No
CUST05253,24,One Year,32.66,No
CUST04866,18,Month-to-Month,84.62,No
CUST02097,12,Month-to-Month,45.16,Yes
CUST02004,2,Month-to-Month,53.03,Yes
CUST00547,1,One Year,77.91,No
CUST01450,18,One Year,44.67,No
CUST04835,12,Month-to-Month,43.25,No
CUST02611,36,One Year,64.52,Yes
CUST01901,12,Month-to-Month,49.85,Yes
CUST05509,2,Month-to-Month,59.04,No
CUST02758,36,Two Year,67.45,No
CUST01886,6,One Year,35.87,No
CUST06766,48,Month-to-Month,62.81,No
CUST02098,18,Month-to-Month,78.22,Yes
CUST06082,60,Month-to-Month,56.09,No
CUST06282,12,Month-to-Month,59.12,Yes
CUST00837,48,One Year,62.74,No
CUST03472,24,Two Year,40.71,No
CUST05563,2,One Year,38.61,No
CUST02172,1,Two Year,53.18,Yes
CUST06010,2,Month-to-Month,40.67,Yes
CUST05955,1,Month-to-Month,77.61,No
CUST00399,24,One Year,62.74,No
CUST02011,1,Month-to-Month,64.74,No
CUST06723,36,Month-to-Month,62.3,Yes
CUST01284,1,Month-to-Month,52.05,Yes
CUST05831,72,Month-to-Month,73.68,No
CUST05106,1,Two Year,54.71,Yes
CUST04257,72,Month-to-Month,56.66,No
CUST01837,1,Month-to-Month,35.56,No
CUST01020,1,Two Year,63.26,No
CUST01327,2,Month-to-Month,57.6,Yes
CUST04319,6,Month-to-Month,53.56,Yes
CUST00476,72,Month-to-Month,89.29,Yes
CUST02811,2,Month-to-Month,40.47,No
CUST05244,48,Two Year,42.21,No
